Id,SalePrice
2735,179771.79941367742
2736,179500.72589367462
2737,180337.51806411802
2738,178430.18191975052
2739,185861.13210939232
2740,180013.40842063644
2741,177414.63837017486
2742,179791.44242237328
2743,180557.5197615116
2744,180856.0934936886
2745,176809.63370234254
2746,186014.34757722
2747,180891.4509093411
2748,176039.62776146503
2749,182620.03567457633
2750,183755.1208240799
2751,191219.74488162145
2752,202752.15528695768
2753,184655.78520471937
2754,204396.2751148007
2755,175646.76758754795
2756,181362.88311804162
2757,182352.8907563127
2758,174680.3315597119
2759,175057.47732667232
2760,182164.3178728325
2761,180918.9511215153
2762,179595.0123354147
2763,182128.96045717996
2764,183798.6161963276
2765,196812.10945733124
2766,184768.9808259028
2767,177697.49769539517
2768,177634.64006756843
2769,174664.6171527552
2770,175450.3375005894
2771,174664.6171527552
2772,174664.6171527552
2773,180274.66043629128
2774,179771.79941367742
2775,171757.45186576873
2776,179771.79941367742
2777,173586.2159753528
2778,168693.14250921542
2779,176128.0213005964
2780,176120.16409711805
2781,171979.4178640319
2782,175057.47732667232
2783,175870.6978866807
2784,172700.31628316976
2785,172700.31628316976
2786,176294.98687451115
2787,179724.65619280736
2788,172203.34816316463
2789,173289.6065440454
2790,172653.1730622997
2791,153247.26099684282
2792,170266.54750575338
2793,183969.51037198154
2794,172936.03238752
2795,172936.03238752
2796,183841.83081545847
2797,225972.15586632738
2798,181186.09603977893
2799,175682.1250032005
2800,178593.21889192614
2801,175057.47732667232
2802,185222.73432677705
2803,182788.96554936067
2804,199315.7295090619
2805,177119.99323973703
2806,171168.1616048931
2807,171718.16584837704
2808,183164.14701545148
2809,178296.5445967496
2810,178593.21889192614
2811,179644.11985715435
2812,175010.33410580226
2813,179893.5860675917
2814,177090.52872669327
2815,195346.7410086205
2816,200897.855266069
2817,186548.63741374723
2818,182168.24647457167
2819,164253.8225439523
2820,179329.83171802066
2821,173658.89510752747
2822,200102.31341388688
2823,199807.66828344908
2824,183855.58092154557
2825,184580.4079424226
2826,181576.99191282643
2827,179624.4768484585
2828,184737.55201198944
2829,178728.75565192752
2830,182527.7135337058
2831,175623.19597711292
2832,187190.96379810167
2833,183788.79469197968
2834,182490.39181718367
2835,179213.93796671514
2836,179213.93796671514
2837,184486.1215006825
2838,186479.88688331173
2839,185346.48528156095
2840,177974.46411800673
2841,179127.50872845337
2842,187287.21454071137
2843,177296.78031799974
2844,181313.775596302
2845,175057.47732667232
2846,180420.01870064062
2847,179512.51169889214
2848,182694.67910762056
2849,178055.0004536597
2850,181669.31405369696
2851,203211.80169044068
2852,183012.8958484934
2853,183012.8958484934
2854,169626.18542226852
2855,178220.00172670488
2856,177770.17682756984
2857,177414.63837017486
2858,178145.35829366065
2859,175652.05600026314
2860,176314.629883207
2861,192604.5769946792
2862,174982.83389362806
2863,176727.13306581994
2864,182639.67868327218
2865,168133.31676138358
2866,165868.47785875155
2867,174578.18791449346
2868,176279.27246755446
2869,178017.67873713758
2870,192366.89658945936
2871,177116.06463799786
2872,176801.7764988642
2873,183283.9693684962
2874,182305.74753544264
2875,173544.9656570915
2876,174664.6171527552
2877,170537.62102575618
2878,179376.97493889072
2879,180879.66510412362
2880,173075.4977492606
2881,203696.98400522827
2882,185271.8418485167
2883,176962.8491701702
2884,185114.69777894986
2885,188827.22642246637
2886,191557.60463119016
2887,175230.33580319583
2888,174664.6171527552
2889,177677.8546866993
2890,174723.54617884278
2891,178711.07694410125
2892,185205.05561895078
2893,178593.21889192614
2894,177650.3544745251
2895,172205.3124640342
2896,168461.35500660434
2897,207232.7255704821
2898,177385.17385713107
2899,178821.07779279805
2900,182678.96470066387
2901,259329.91323362762
2902,176821.41950756006
2903,187664.36030767177
2904,183655.22223284785
2905,222298.91324020256
2906,174703.90317014692
2907,166149.37288310227
2908,180895.37951108027
2909,184163.9761580705
2910,163802.03334394764
2911,163829.53355612184
2912,187204.71390418877
2913,163925.78429873154
2914,163912.03419264444
2915,164717.39754917446
2916,164634.89691265186
2917,200200.52845736616
2918,177251.9034487564
2919,179824.8355371562
